date,cpi,sugar_price_index,meat_price_index,global_food_index_yoy_pct,month,quarter,year,is_ramadan,post_ramadan,fiscal_year,fiscal_quarter,cpi_diff,sugar_price_index_std,meat_price_index_std,global_food_index_yoy_pct_std
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-12-01,29.7,134.2,111.2,-1.243781094527363,12,4,2023,FALSE,FALSE,2023-24,2,0.5,0.7769373863485796,0.1445595555118077,-0.6670376574562611
2023-12-01,29.7,134.2,111.2,-1.243781094527363,12,4,2023,FALSE,FALSE,2023-24,2,0,0.7769373863485796,0.1445595555118077,-0.6670376574562611
2023-12-01,29.7,134.2,111.2,-1.243781094527363,12,4,2023,FALSE,FALSE,2023-24,2,0,0.7769373863485796,0.1445595555118077,-0.6670376574562611
2023-12-01,29.7,134.2,111.2,-1.243781094527363,12,4,2023,FALSE,FALSE,2023-24,2,0,0.7769373863485796,0.1445595555118077,-0.6670376574562611
2023-12-01,29.7,134.2,111.2,-1.243781094527363,12,4,2023,FALSE,FALSE,2023-24,2,0,0.7769373863485796,0.1445595555118077,-0.6670376574562611
2023-12-01,29.7,134.2,111.2,-1.243781094527363,12,4,2023,FALSE,FALSE,2023-24,2,0,0.7769373863485796,0.1445595555118077,-0.6670376574562611
2023-12-01,29.7,134.2,111.2,-1.243781094527363,12,4,2023,FALSE,FALSE,2023-24,2,0,0.7769373863485796,0.1445595555118077,-0.6670376574562611
2023-12-01,29.7,134.2,111.2,-1.243781094527363,12,4,2023,FALSE,FALSE,2023-24,2,0,0.7769373863485796,0.1445595555118077,-0.6670376574562611
2023-12-01,29.7,134.2,111.2,-1.243781094527363,12,4,2023,FALSE,FALSE,2023-24,2,0,0.7769373863485796,0.1445595555118077,-0.6670376574562611
2023-12-01,29.7,134.2,111.2,-1.243781094527363,12,4,2023,FALSE,FALSE,2023-24,2,0,0.7769373863485796,0.1445595555118077,-0.6670376574562611
2023-12-01,29.7,134.2,111.2,-1.243781094527363,12,4,2023,FALSE,FALSE,2023-24,2,0,0.7769373863485796,0.1445595555118077,-0.6670376574562611
2023-12-01,29.7,134.2,111.2,-1.243781094527363,12,4,2023,FALSE,FALSE,2023-24,2,0,0.7769373863485796,0.1445595555118077,-0.6670376574562611
2023-12-01,29.7,134.2,111.2,0,12,4,2023,FALSE,FALSE,2023-24,2,0,0.7769373863485796,0.1445595555118077,-0.16780456503504937
2023-12-01,29.7,134.2,111.2,0,12,4,2023,FALSE,FALSE,2023-24,2,0,0.7769373863485796,0.1445595555118077,-0.16780456503504937
2024-01-01,28.3,136.4,108.9,-1.2594458438287104,1,1,2024,FALSE,FALSE,2023-24,3,-1.3999999999999986,0.8598286700895625,-0.08346307512107869,-0.6733252278897757
2024-02-01,23.1,140.8,112.5,-1.4273719563391962,2,1,2024,FALSE,FALSE,2023-24,3,-5.199999999999999,1.0256112375715274,0.2734419119564825,-0.7407279829370689
2024-02-01,23.1,140.8,112.5,-1.4273719563391962,2,1,2024,FALSE,FALSE,2023-24,3,0,1.0256112375715274,0.2734419119564825,-0.7407279829370689
2024-02-01,23.1,140.8,112.5,-1.4273719563391962,2,1,2024,FALSE,FALSE,2023-24,3,0,1.0256112375715274,0.2734419119564825,-0.7407279829370689
2024-02-01,23.1,140.8,112.5,-1.4273719563391962,2,1,2024,FALSE,FALSE,2023-24,3,0,1.0256112375715274,0.2734419119564825,-0.7407279829370689
2024-02-01,23.1,140.8,112.5,-1.4273719563391962,2,1,2024,FALSE,FALSE,2023-24,3,0,1.0256112375715274,0.2734419119564825,-0.7407279829370689
2024-02-01,23.1,140.8,112.5,-1.4273719563391962,2,1,2024,FALSE,FALSE,2023-24,3,0,1.0256112375715274,0.2734419119564825,-0.7407279829370689
2024-02-01,23.1,140.8,112.5,-1.4273719563391962,2,1,2024,FALSE,FALSE,2023-24,3,0,1.0256112375715274,0.2734419119564825,-0.7407279829370689
2024-02-01,23.1,140.8,112.5,-1.4273719563391962,2,1,2024,FALSE,FALSE,2023-24,3,0,1.0256112375715274,0.2734419119564825,-0.7407279829370689
2024-02-01,23.1,140.8,112.5,-1.4273719563391962,2,1,2024,FALSE,FALSE,2023-24,3,0,1.0256112375715274,0.2734419119564825,-0.7407279829370689
2024-02-01,23.1,140.8,112.5,-1.4273719563391962,2,1,2024,FALSE,FALSE,2023-24,3,0,1.0256112375715274,0.2734419119564825,-0.7407279829370689
2024-02-01,23.1,140.8,112.5,-1.4273719563391962,2,1,2024,FALSE,FALSE,2023-24,3,0,1.0256112375715274,0.2734419119564825,-0.7407279829370689
2024-02-01,23.1,140.8,112.5,-0.170068027210879,2,1,2024,FALSE,FALSE,2023-24,3,0,1.0256112375715274,0.2734419119564825,-0.23606704910080473
2024-02-01,23.1,140.8,112.5,0,2,1,2024,FALSE,FALSE,2023-24,3,0,1.0256112375715274,0.2734419119564825,-0.16780456503504937
2024-02-01,23.1,140.8,112.5,0,2,1,2024,FALSE,FALSE,2023-24,3,0,1.0256112375715274,0.2734419119564825,-0.16780456503504937
2024-03-01,20.7,133.4,114.9,1.27768313458263,3,1,2024,FALSE,FALSE,2023-24,3,-2.400000000000002,0.7467951013518593,0.5113785700081909,0.34503624370429004
2024-03-01,20.7,133.4,114.9,1.27768313458263,3,1,2024,FALSE,FALSE,2023-24,3,0,0.7467951013518593,0.5113785700081909,0.34503624370429004
2024-03-01,20.7,133.4,114.9,1.27768313458263,3,1,2024,FALSE,FALSE,2023-24,3,0,0.7467951013518593,0.5113785700081909,0.34503624370429004
2024-03-01,20.7,133.4,114.9,1.27768313458263,3,1,2024,FALSE,FALSE,2023-24,3,0,0.7467951013518593,0.5113785700081909,0.34503624370429004
2024-03-01,20.7,133.4,114.9,1.27768313458263,3,1,2024,FALSE,FALSE,2023-24,3,0,0.7467951013518593,0.5113785700081909,0.34503624370429004
2024-03-01,20.7,133.4,114.9,1.27768313458263,3,1,2024,FALSE,FALSE,2023-24,3,0,0.7467951013518593,0.5113785700081909,0.34503624370429004
2024-03-01,20.7,133.4,114.9,1.27768313458263,3,1,2024,FALSE,FALSE,2023-24,3,0,0.7467951013518593,0.5113785700081909,0.34503624370429004
2024-03-01,20.7,133.4,114.9,1.27768313458263,3,1,2024,FALSE,FALSE,2023-24,3,0,0.7467951013518593,0.5113785700081909,0.34503624370429004
2024-03-01,20.7,133.4,114.9,1.27768313458263,3,1,2024,FALSE,FALSE,2023-24,3,0,0.7467951013518593,0.5113785700081909,0.34503624370429004
2024-03-01,20.7,133.4,114.9,1.27768313458263,3,1,2024,FALSE,FALSE,2023-24,3,0,0.7467951013518593,0.5113785700081909,0.34503624370429004
2024-03-01,20.7,133.4,114.9,1.27768313458263,3,1,2024,FALSE,FALSE,2023-24,3,0,0.7467951013518593,0.5113785700081909,0.34503624370429004
2024-03-01,20.7,133.4,114.9,1.27768313458263,3,1,2024,FALSE,FALSE,2023-24,3,0,0.7467951013518593,0.5113785700081909,0.34503624370429004
2024-03-01,20.7,133.4,114.9,0,3,1,2024,FALSE,FALSE,2023-24,3,0,0.7467951013518593,0.5113785700081909,-0.16780456503504937
2024-03-01,20.7,133.4,114.9,0,3,1,2024,FALSE,FALSE,2023-24,3,0,0.7467951013518593,0.5113785700081909,-0.16780456503504937
2024-04-01,17.3,126.6,116.6,0.2523128679562614,4,2,2024,TRUE,FALSE,2023-24,4,-3.3999999999999986,0.4905856788797318,0.6799170361281495,-0.06653036663976408
2024-04-01,17.3,126.6,116.6,0.2523128679562614,4,2,2024,TRUE,FALSE,2023-24,4,0,0.4905856788797318,0.6799170361281495,-0.06653036663976408
2024-04-01,17.3,126.6,116.6,0.2523128679562614,4,2,2024,TRUE,FALSE,2023-24,4,0,0.4905856788797318,0.6799170361281495,-0.06653036663976408
2024-04-01,17.3,126.6,116.6,0.2523128679562614,4,2,2024,TRUE,FALSE,2023-24,4,0,0.4905856788797318,0.6799170361281495,-0.06653036663976408
2024-04-01,17.3,126.6,116.6,0.2523128679562614,4,2,2024,TRUE,FALSE,2023-24,4,0,0.4905856788797318,0.6799170361281495,-0.06653036663976408
2024-04-01,17.3,126.6,116.6,0.2523128679562614,4,2,2024,TRUE,FALSE,2023-24,4,0,0.4905856788797318,0.6799170361281495,-0.06653036663976408
2024-04-01,17.3,126.6,116.6,0.2523128679562614,4,2,2024,TRUE,FALSE,2023-24,4,0,0.4905856788797318,0.6799170361281495,-0.06653036663976408
2024-04-01,17.3,126.6,116.6,0.2523128679562614,4,2,2024,TRUE,FALSE,2023-24,4,0,0.4905856788797318,0.6799170361281495,-0.06653036663976408
2024-04-01,17.3,126.6,116.6,0.2523128679562614,4,2,2024,TRUE,FALSE,2023-24,4,0,0.4905856788797318,0.6799170361281495,-0.06653036663976408
2024-04-01,17.3,126.6,116.6,0.2523128679562614,4,2,2024,TRUE,FALSE,2023-24,4,0,0.4905856788797318,0.6799170361281495,-0.06653036663976408
2024-04-01,17.3,126.6,116.6,0.2523128679562614,4,2,2024,TRUE,FALSE,2023-24,4,0,0.4905856788797318,0.6799170361281495,-0.06653036663976408
2024-04-01,17.3,126.6,116.6,0.2523128679562614,4,2,2024,TRUE,FALSE,2023-24,4,0,0.4905856788797318,0.6799170361281495,-0.06653036663976408
2024-04-01,17.3,126.6,116.6,0,4,2,2024,TRUE,FALSE,2023-24,4,0,0.4905856788797318,0.6799170361281495,-0.16780456503504937
2024-04-01,17.3,126.6,116.6,0,4,2,2024,TRUE,FALSE,2023-24,4,0,0.4905856788797318,0.6799170361281495,-0.16780456503504937
2024-05-01,11.8,117.1,116.7,1.090604026845643,5,2,2024,FALSE,TRUE,2023-24,4,-5.5,0.13264604454367185,0.6898310635469715,0.2699457941920086
2024-06-01,12.6,119.4,118.1,1.5100671140939603,6,2,2024,FALSE,FALSE,2023-24,4,0.7999999999999989,0.21930511390924468,0.8286274474104669,0.43831131697164355
2024-07-01,11.1,119.5,120,1.4261744966443057,7,3,2024,FALSE,FALSE,2024-25,1,-1.5,0.22307289953383458,1.0169939683680695,0.4046382124157201
2024-08-01,9.6,113.9,122,2.097315436241609,8,3,2024,FALSE,FALSE,2024-25,1,-1.5,0.012076904556788916,1.2152745167444927,0.6740230488631342
2024-08-01,9.6,113.9,122,2.097315436241609,8,3,2024,FALSE,FALSE,2024-25,1,0,0.012076904556788916,1.2152745167444927,0.6740230488631342
2024-08-01,9.6,113.9,122,2.097315436241609,8,3,2024,FALSE,FALSE,2024-25,1,0,0.012076904556788916,1.2152745167444927,0.6740230488631342
2024-08-01,9.6,113.9,122,2.097315436241609,8,3,2024,FALSE,FALSE,2024-25,1,0,0.012076904556788916,1.2152745167444927,0.6740230488631342
2024-08-01,9.6,113.9,122,2.097315436241609,8,3,2024,FALSE,FALSE,2024-25,1,0,0.012076904556788916,1.2152745167444927,0.6740230488631342
2024-08-01,9.6,113.9,122,2.097315436241609,8,3,2024,FALSE,FALSE,2024-25,1,0,0.012076904556788916,1.2152745167444927,0.6740230488631342
2024-08-01,9.6,113.9,122,2.097315436241609,8,3,2024,FALSE,FALSE,2024-25,1,0,0.012076904556788916,1.2152745167444927,0.6740230488631342
2024-08-01,9.6,113.9,122,2.097315436241609,8,3,2024,FALSE,FALSE,2024-25,1,0,0.012076904556788916,1.2152745167444927,0.6740230488631342
2024-08-01,9.6,113.9,122,2.097315436241609,8,3,2024,FALSE,FALSE,2024-25,1,0,0.012076904556788916,1.2152745167444927,0.6740230488631342
2024-08-01,9.6,113.9,122,0.9958506224066355,8,3,2024,FALSE,FALSE,2024-25,1,0,0.012076904556788916,1.2152745167444927,0.2319133499591277
2024-08-01,9.6,113.9,122,0.5785123966942196,8,3,2024,FALSE,FALSE,2024-25,1,0,0.012076904556788916,1.2152745167444927,0.06440071134070292
2024-08-01,9.6,113.9,122,0.6617038875103454,8,3,2024,FALSE,FALSE,2024-25,1,0,0.012076904556788916,1.2152745167444927,0.09779239530020822
2024-08-01,9.6,113.9,122,0,8,3,2024,FALSE,FALSE,2024-25,1,0,0.012076904556788916,1.2152745167444927,-0.16780456503504937
2024-08-01,9.6,113.9,122,0,8,3,2024,FALSE,FALSE,2024-25,1,0,0.012076904556788916,1.2152745167444927,-0.16780456503504937
2024-09-01,6.9,126.3,119.9,2.3829087921117376,9,3,2024,FALSE,FALSE,2024-25,1,-2.6999999999999993,0.4792823220059616,1.0070799409492488,0.7886554828608349
2024-10-01,7.2,129.6,119.2,4.272801972062457,10,4,2024,FALSE,FALSE,2024-25,2,0.2999999999999998,0.6036192476174349,0.9376817490175005,1.5472272449851692
2024-10-01,7.2,129.6,119.2,4.272801972062457,10,4,2024,FALSE,FALSE,2024-25,2,0,0.6036192476174349,0.9376817490175005,1.5472272449851692
2024-10-01,7.2,129.6,119.2,4.272801972062457,10,4,2024,FALSE,FALSE,2024-25,2,0,0.6036192476174349,0.9376817490175005,1.5472272449851692
2024-10-01,7.2,129.6,119.2,4.272801972062457,10,4,2024,FALSE,FALSE,2024-25,2,0,0.6036192476174349,0.9376817490175005,1.5472272449851692
2024-10-01,7.2,129.6,119.2,4.272801972062457,10,4,2024,FALSE,FALSE,2024-25,2,0,0.6036192476174349,0.9376817490175005,1.5472272449851692
2024-10-01,7.2,129.6,119.2,4.272801972062457,10,4,2024,FALSE,FALSE,2024-25,2,0,0.6036192476174349,0.9376817490175005,1.5472272449851692
2024-10-01,7.2,129.6,119.2,4.272801972062457,10,4,2024,FALSE,FALSE,2024-25,2,0,0.6036192476174349,0.9376817490175005,1.5472272449851692
2024-10-01,7.2,129.6,119.2,4.272801972062457,10,4,2024,FALSE,FALSE,2024-25,2,0,0.6036192476174349,0.9376817490175005,1.5472272449851692
2024-10-01,7.2,129.6,119.2,4.272801972062457,10,4,2024,FALSE,FALSE,2024-25,2,0,0.6036192476174349,0.9376817490175005,1.5472272449851692
2024-10-01,7.2,129.6,119.2,4.272801972062457,10,4,2024,FALSE,FALSE,2024-25,2,0,0.6036192476174349,0.9376817490175005,1.5472272449851692
2024-10-01,7.2,129.6,119.2,4.272801972062457,10,4,2024,FALSE,FALSE,2024-25,2,0,0.6036192476174349,0.9376817490175005,1.5472272449851692
2024-10-01,7.2,129.6,119.2,1.8459069020866803,10,4,2024,FALSE,FALSE,2024-25,2,0,0.6036192476174349,0.9376817490175005,0.5731118350494661
2024-10-01,7.2,129.6,119.2,0,10,4,2024,FALSE,FALSE,2024-25,2,0,0.6036192476174349,0.9376817490175005,-0.16780456503504937
2024-10-01,7.2,129.6,119.2,0,10,4,2024,FALSE,FALSE,2024-25,2,0,0.6036192476174349,0.9376817490175005,-0.16780456503504937
2024-11-01,4.9,126.4,118.7,0.6304176516942483,11,4,2024,FALSE,FALSE,2024-25,2,-2.3,0.483050107630552,0.8881116119233947,0.08523461939782996
2024-11-01,4.9,126.4,118.7,0.6304176516942483,11,4,2024,FALSE,FALSE,2024-25,2,0,0.483050107630552,0.8881116119233947,0.08523461939782996
2024-11-01,4.9,126.4,118.7,0.6304176516942483,11,4,2024,FALSE,FALSE,2024-25,2,0,0.483050107630552,0.8881116119233947,0.08523461939782996
2024-11-01,4.9,126.4,118.7,0.6304176516942483,11,4,2024,FALSE,FALSE,2024-25,2,0,0.483050107630552,0.8881116119233947,0.08523461939782996
2024-11-01,4.9,126.4,118.7,0.6304176516942483,11,4,2024,FALSE,FALSE,2024-25,2,0,0.483050107630552,0.8881116119233947,0.08523461939782996
2024-11-01,4.9,126.4,118.7,0.6304176516942483,11,4,2024,FALSE,FALSE,2024-25,2,0,0.483050107630552,0.8881116119233947,0.08523461939782996
2024-11-01,4.9,126.4,118.7,0.6304176516942483,11,4,2024,FALSE,FALSE,2024-25,2,0,0.483050107630552,0.8881116119233947,0.08523461939782996
2024-11-01,4.9,126.4,118.7,0.6304176516942483,11,4,2024,FALSE,FALSE,2024-25,2,0,0.483050107630552,0.8881116119233947,0.08523461939782996
2024-11-01,4.9,126.4,118.7,0.6304176516942483,11,4,2024,FALSE,FALSE,2024-25,2,0,0.483050107630552,0.8881116119233947,0.08523461939782996
2024-11-01,4.9,126.4,118.7,0.6304176516942483,11,4,2024,FALSE,FALSE,2024-25,2,0,0.483050107630552,0.8881116119233947,0.08523461939782996
2024-11-01,4.9,126.4,118.7,0.6304176516942483,11,4,2024,FALSE,FALSE,2024-25,2,0,0.483050107630552,0.8881116119233947,0.08523461939782996
2024-11-01,4.9,126.4,118.7,0.6304176516942483,11,4,2024,FALSE,FALSE,2024-25,2,0,0.483050107630552,0.8881116119233947,0.08523461939782996
2024-11-01,4.9,126.4,118.7,0,11,4,2024,FALSE,FALSE,2024-25,2,0,0.483050107630552,0.8881116119233947,-0.16780456503504937
2024-11-01,4.9,126.4,118.7,0,11,4,2024,FALSE,FALSE,2024-25,2,0,0.483050107630552,0.8881116119233947,-0.16780456503504937
2024-12-01,4.1,119.3,119.6,-0.2349256068911454,12,4,2024,FALSE,FALSE,2024-25,2,-0.8000000000000007,0.21553732828465427,0.9773378586927843,-0.2620998053576753
2025-01-01,2.4,111.2,116.7,-2.3492560689115094,1,1,2025,FALSE,FALSE,2024-25,3,-1.6999999999999997,-0.08965330730714402,0.6898310635469715,-1.1107569682613312
2025-02-01,1.5,118.5,116.9,-0.8613938919342257,2,1,2025,FALSE,FALSE,2024-25,3,-0.8999999999999999,0.18539504328793352,0.7096591183846142,-0.5135537795513548
2025-03-01,0.7,116.9,117.9,-0.469851213782313,3,1,2025,TRUE,FALSE,2024-25,3,-0.8,0.12511047329449207,0.8087993925728257,-0.35639504568031016
2025-04-01,0.3,112.8,121.6,0.469851213782313,4,2,2025,FALSE,TRUE,2024-25,4,-0.39999999999999997,-0.02936873731370256,1.1756184070692075,0.020785915610211435
